gene	node	trajectory
AT5G66210	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G66230	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G66400	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT5G66580	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT5G66650	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT5G66740	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT5G66840	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G67270	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT5G67460	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT5G67480	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT5G67620	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
ATCG00080	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
ATCG00180	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG00330	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
ATCG00380	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
ATCG00420	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
ATCG00430	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
ATCG00440	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
ATCG00470	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
ATCG00480	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
ATCG00740	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG00750	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG00760	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG00770	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG00890	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG01020	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
ATCG01050	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG01080	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG01100	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG01110	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
ATCG01250	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
