"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_wo_WT_GC_Rep1","Atha_Col-0_wo_WT_GC_Rep2","Atha_Col-0_wo_WT_GC_Rep3","Atha_Col-0_wo_WT_FLT_Rep1","Atha_Col-0_wo_WT_FLT_Rep2","Atha_Col-0_wo_WT_FLT_Rep3","Atha_Col-0_wo_act2-3_GC_Rep1","Atha_Col-0_wo_act2-3_GC_Rep2","Atha_Col-0_wo_act2-3_GC_Rep3","Atha_Col-0_wo_act2-3_FLT_Rep1","Atha_Col-0_wo_act2-3_FLT_Rep2","Atha_Col-0_wo_act2-3_FLT_Rep3"
"AT1G71180",NA,NA,"NM_105787|NP_565014",843458,"3702.AT1G71180.1",NA,"259748_at",1,6.54543204294755,6.38545897499045,6.49090696468315,6.60963048359975,6.5064510314063,6.56335829609013,6.47002513839862,6.62139776418462,6.38652877561993,6.44159242807469,6.47656607109385,6.66131897355318
"AT1G71190","SAG18","Senescence associated gene (SAG). Expression induced by ozone. Encodes a plant-specific protein of unknown function.  Based on a personal communication from David Meinke (08/21/2007), this gene is not allelic to TTN4, even though this has been stated previously in a publication.","NM_001198440|NM_105788|NP_001185369|NP_177275",843459,"3702.AT1G71190.1",NA,"259745_at",1,7.77411659033911,7.81207159312709,7.86839450426542,7.67340726626614,7.61368366213378,7.51590135276901,7.59999872051898,7.58876531946558,7.73655610009919,7.51407672474027,7.47250931969938,7.53693922411347
"AT1G71200","bHLH160|CITF1",NA,"NM_001334487|NM_001334488|NM_001334489|NM_105789|NP_001322926|NP_001322927|NP_001322928|NP_177276",843460,"3702.AT1G71200.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:1990837|GO:0043565|GO:0003700|GO:0003676|GO:0140110|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:1901363|GO:0098772|GO:0003690|GO:0000981|GO:0090575|GO:0032991|GO:0005667","259898_at",1,4.13632871957426,4.27508108630622,3.95234693953039,3.31079969288079,3.48340961267349,4.09257470817935,3.79734203040113,3.87503431927573,4.13490943605612,3.79594902276791,3.46920491646877,3.87500523371982
"AT1G71210",NA,NA,"NM_105790|NP_177277",843461,"3702.AT1G71210.1",NA,"259899_at",1,5.11828809209958,5.28517847346256,5.49047667871159,5.07475335052768,5.13514007240118,5.66624693255562,5.16700975310185,5.17358182501241,5.15107372833832,5.31956895298201,5.13738790675604,5.37606423023388
"AT1G71220","EBS1|PSL2|UGGT","Encodes UDP-glucose:glycoprotein glucosyltransferase. Non-receptor component required for EFR-mediated immunity. Mutants show de-repressed anthocyanin accumulation in the  presence of elf18, and EFR accumulation and signalling.","NM_001198441|NM_001334490|NM_105791|NP_001185370|NP_001323059|NP_177278",843462,"3702.AT1G71220.2","GO:0009101|GO:0043413|GO:1901135|GO:0071218|GO:0043412|GO:0044260|GO:0030163|GO:1901565|GO:0036211|GO:0018193|GO:0009058|GO:0006807|GO:0006508|GO:0009056|GO:0010498|GO:1901575|GO:0044267|GO:0019538|GO:0018279|GO:0044248|GO:0071704|GO:0008152|GO:0009100|GO:0010033|GO:0009057|GO:0034645|GO:0051716|GO:0009059|GO:0034976|GO:0006515|GO:0070887|GO:0043170|GO:0006486|GO:0071310|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:0036503|GO:0010243|GO:1901576|GO:0009987|GO:0035967|GO:0044238|GO:0006464|GO:1901137|GO:1901698|GO:0050896|GO:0006950|GO:0042221|GO:0044257|GO:0006487|GO:0035966|GO:0044265|GO:0033554|GO:0051603|GO:0070085|GO:0016758|GO:0035251|GO:0016740|GO:0051082|GO:0005488|GO:0003824|GO:0008194|GO:0005515|GO:0046527|GO:0016757|GO:0005737|GO:0012505|GO:0043231|GO:0005622|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0005783|GO:0016020|GO:0043229|GO:0005886","259936_at",1,6.52448207375599,6.35627522165269,6.59057524575557,6.3032438149653,6.19918416027636,6.50356208158599,6.49633228692583,6.80788601248274,6.79020302725535,6.40634458934258,6.33353990403159,6.33605933071586
"AT1G71230","AJH2|CSN5|CSN5B","Encodes a subunit of the COP9 complex, similar to  JAB1, a specific mammalian coactivator of AP-1 transcription. Involved in protein deneddylation. Double mutants with CSN5A are constitutively photomorphogenic (de-etiolated) and have abnormal auxin responses.","NM_001334491|NM_105792|NP_001321294|NP_177279",843463,"3702.AT1G22920.1|3702.AT1G71230.1","GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0070646|GO:0006508|GO:0019538|GO:0044267|GO:0008152|GO:0071704|GO:0008234|GO:0016787|GO:0008237|GO:0008233|GO:0019783|GO:0140096|GO:0003824|GO:0005737|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0008180|GO:0043226|GO:0043229","259900_at",1,4.49526413450232,4.7199178120617,4.68084087430145,4.588994797554,4.35049307323241,4.50444513101392,4.45697296849565,4.59637070719079,4.64698420959148,4.7105652534728,4.49100813755729,4.46684286335588
"AT1G71250",NA,NA,"NM_105794|NP_177281",843466,"3702.AT1G71250.1",NA,"259935_at",1,2.58259826591144,2.59069909385571,2.5801250420611,2.63959292714506,2.84121336729053,2.77185567878703,2.38855648347549,2.42047406970481,2.79300609085949,2.58753960286354,2.905422383773,2.67637169042662
"AT1G71260","ATWHY2|WHY2","Encodes WHY2, a homolog of the potato p24 protein.  It shares the conserved KGKAAL domain, a putative DNA-binding domain, with potato p24 and is localized to mitochondria and not the nucleus.  WHY2 is a member of the Whirly family proteins present mainly in the plant kingdom performing various activities related to DNA metabolism.  Crystal structure of Solanum tuberosum WHY2, a close homolog of Arabidopsis WHY2, reveal that Whirly proteins bind to single strand DNA to promote accurate repair of DNA double-strand breaks over an error-prone repair pathway.","NM_105795|NP_177282",843467,"3702.AT1G71260.1",NA,"259942_at",1,8.58254056070602,8.67874601804957,8.44764597458766,8.82588647654974,8.50408752391689,8.4037069529356,8.45603500376698,8.35054603282661,8.62190614588309,8.50226511923566,8.55806637465316,8.64570559337397
"AT1G71280|AT1G71370",NA,NA,NA,NA,NA,NA,"259941_s_at",2,2.9129147419116,3.33965047614689,3.08809019365184,3.20018230687427,3.15711737638873,3.35787410372228,3.16186358742239,3.20701496420146,3.05145382665342,3.15694620835108,3.20509968594558,3.52791218252253
"AT1G71290",NA,NA,"NM_105798|NP_177285",843470,"3702.AT1G71290.1",NA,"259940_at",1,2.27084991115995,2.09853790971361,2.13389789200085,2.27149349233122,2.23971310886766,2.08439746033826,2.15634231315866,2.24734250090877,2.08706045674264,2.21593493755625,2.18089078612688,2.10545609708705
"AT1G71300|AT1G71270",NA,NA,NA,NA,NA,NA,"259939_s_at",2,4.68598298506655,4.73265587809922,4.59907395795258,4.48609423114909,4.17469787066406,4.60029664916484,4.74380783594729,4.81274779941738,4.56788721095565,4.66776238460868,4.41094829746925,4.25421170578702
"AT1G71310","ODB1|RAD52-1|RAD52-1A|RAD52-1B.1|RAD52-1B.2",NA,"NM_105800|NM_179545|NM_202394|NP_177287|NP_849876|NP_974123",843472,"3702.AT1G71310.1",NA,"259938_at",1,6.09924353489274,6.20107785879201,6.24712136836599,6.39651869154628,6.26365770335377,6.38501766466738,6.17490648227678,6.15252521774351,5.97624242281042,6.14414872767653,6.2153272427343,6.14838152120786
"AT1G71330|AT3G13080",NA,NA,NA,NA,NA,NA,"259937_s_at",2,5.12385299326866,4.71136733419173,5.11013469022589,4.64868880992581,4.60018207883386,5.12674435412027,5.10051064535732,5.02083983654795,5.27981609968875,4.65368263436185,4.64704197800816,4.79571949575645
"AT1G71340","AtGDPD4|GDPD4",NA,"NM_105803|NP_177290",843475,"3702.AT1G71340.1",NA,"259934_at",1,5.38220444786733,5.41366932970063,5.60082912077747,5.12125497152886,5.23676528208979,5.00154452906923,5.27838514309545,5.54420529985689,5.50307695748037,5.09019523719368,4.96120765970152,5.03970925582114
"AT1G71350",NA,NA,"NM_105804|NP_177291",843476,"3702.AT1G71350.1","GO:0044085|GO:0006518|GO:0044260|GO:0071826|GO:0065003|GO:0010467|GO:0009058|GO:0006412|GO:0006807|GO:0044271|GO:0022618|GO:0019538|GO:0044267|GO:0043933|GO:0071704|GO:0008152|GO:0022607|GO:0034645|GO:0034622|GO:0009059|GO:0043170|GO:1901566|GO:1901564|GO:0044237|GO:0002181|GO:0016043|GO:0044249|GO:0034641|GO:0002183|GO:1901576|GO:0009987|GO:0044238|GO:0043604|GO:0071840|GO:0043043|GO:0022613|GO:0006413|GO:0006414|GO:0043603|GO:0003676|GO:0003723|GO:1901363|GO:0045182|GO:0005488|GO:0097159|GO:0003743|GO:0043232|GO:0005737|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0022627|GO:0005622|GO:0005829|GO:0015935|GO:0110165|GO:0043226|GO:0005840|GO:0043229|GO:0044391","259948_at",1,6.64779377041355,6.52524060695825,6.70031316630536,6.67351683906372,6.68772240889141,6.75062710275594,6.66907787147029,6.74492476175562,6.72181897423193,6.6643210614548,6.7540296912294,6.94084265040604
"AT1G71380","ATCEL3|ATGH9B3|CEL3",NA,"NM_105807|NP_177294",843479,"3702.AT1G71380.1",NA,"259897_at",1,3.35573716189711,3.47722089722565,3.05706080707687,2.75418121606812,2.8249526937337,2.73525784284243,3.72029198326586,3.18103737742382,3.95658101486982,2.43806850172574,2.44527079845323,2.69244520805435
"AT1G71390","AtRLP11|RLP11",NA,"NM_001334497|NM_105808|NP_001321997|NP_177295",843480,"3702.AT1G71390.1",NA,"259893_at",1,2.47944843257792,2.46592435554716,2.63966121003571,2.61277071663365,2.515744001408,2.50634704014209,2.68304737103662,2.58822468649714,2.48983173329723,2.71780674582452,2.37154555037937,2.73193774898952
"AT1G71400","AtRLP12|RLP12","Encodes a CLAVATA2 (CLV2)-related gene. Complements the clv2 mutant when expressed under the control of the CLV2 promoter.","NM_105809|NP_177296",843481,"3702.AT1G71400.1",NA,"259952_at",1,6.36624881293348,6.19241474851992,6.08750978297225,5.99533404872096,5.93604342081834,5.63067585821807,6.38701232535576,6.39758983617987,5.91067384614322,6.07888556865233,5.78794579988779,6.16160258299715
"AT1G71410","SCYL2B",NA,"NM_001334498|NM_105810|NP_001322749|NP_177297",843482,"3702.AT1G71410.1",NA,"259950_at",1,7.31834733011047,7.26372333167911,7.22795180186115,7.38464143918099,7.36350265766538,7.26687974791464,7.30290858922649,7.21962998870308,7.17894316428141,7.1586017258393,7.22053771828963,7.17466111907302
"AT1G71420",NA,NA,"NM_105811|NP_177298",843483,"3702.AT1G71420.1",NA,"259949_at",1,3.0368573597048,3.00187984797103,3.19323264375728,3.05517449721289,3.18899754387567,3.30499477202501,2.99817316391715,3.29256425242462,3.17275982542645,3.09161082085207,3.34400916955624,2.93326008221005
"AT1G71430",NA,NA,"NM_105812|NP_565016",843484,"3702.AT1G71430.1",NA,"259894_at",1,6.2632701781927,6.29980410449866,6.36374582571568,6.41859646506427,6.39970213431358,6.5704122876163,6.19664313103817,6.36709093423431,6.29225950237244,6.21706785840774,6.22390326628041,6.54007362046975
"AT1G71440","PFI|TFC","Encodes tubulin-folding cofactor E.  Mutant embryos consist of one or a few grossly enlarged cells, surrounded by an endosperm that fails to cellularize and contains a few big nuclei.","NM_105813|NP_565017",843485,"3702.AT1G71440.1",NA,"259895_at",1,4.89321964836544,4.94381231150772,4.83038255814932,4.77473424725688,4.49452760482386,4.73488086214088,4.94248989083207,5.2191083547638,5.03542837296152,4.88563673117145,5.06392342999751,4.53635804135906
"AT1G71450","FUF1","encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.","NM_105814|NP_177301",843486,"3702.AT1G71450.1",NA,"259946_at",1,2.90396199779625,2.91324349174641,2.64429927149666,3.09690138468555,3.02939849096316,2.8403839700774,2.92562272410871,2.77117713230232,2.65227504840993,2.84046121503643,2.82006012700908,3.10197149016544
"AT1G71460",NA,NA,"NM_105815|NP_177302",843487,"3702.AT1G71460.1","GO:0006725|GO:0046483|GO:0043412|GO:0043170|GO:0016070|GO:0009451|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0071704|GO:0008152|GO:0003676|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0043227|GO:0110165|GO:0043226|GO:0043231|GO:0005622|GO:0043229","259945_at",1,4.49880144123371,4.12897383901801,4.43294934778956,4.2149277027688,4.41865005345708,4.44249915682065,4.34967492023237,4.47023521781075,4.19673896988573,4.18754387210059,4.52362867317062,4.40958784369509
"AT1G71470",NA,NA,"NM_001124111|NM_105816|NP_001117583|NP_177303",843488,"3702.AT1G71470.1",NA,"259944_at",1,2.86209233614293,2.93493603487465,2.80435852334019,3.17064159279391,2.8814683065482,3.04929632475096,2.81298702647986,2.7800521721905,2.72931446778363,3.07176797868717,2.95736630523379,3.48410611989788
"AT1G71480",NA,NA,"NM_001334499|NM_001334500|NM_105817|NP_001321581|NP_001321582|NP_177304",843489,"3702.AT1G71480.1",NA,"259943_at",1,3.23924405505641,3.52623647484939,3.23020172465576,3.37299571735622,3.28738595147586,3.48152492181877,3.16500498554523,2.89507967601342,2.81205623538228,3.02649113542228,3.23830982980327,3.28153438773344
"AT1G71490",NA,NA,"NM_105818|NP_177305",843490,"3702.AT1G71490.1","GO:0006725|GO:0046483|GO:0043412|GO:0043170|GO:0016070|GO:0009451|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0071704|GO:0008152|GO:0003676|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0043227|GO:0110165|GO:0043226|GO:0043231|GO:0005622|GO:0043229","259951_at",1,2.82025459625441,2.81232266368378,2.8422110703916,2.82974214524122,3.09950942611613,3.12517783929175,2.60944268058702,3.0654229279354,2.8427938083119,3.03596517784164,2.87751130268541,3.03186853531203
"AT1G71500","LIL8|PSB33",NA,"NM_105819|NP_565018",843491,"3702.AT1G71500.1",NA,"259896_at",1,6.25598399673216,5.616732096303,5.55768994875409,6.58650239352159,6.1296102223459,6.58657779099634,5.90014318690883,5.93755701058256,5.59723620308311,6.049464220283,6.41368329687765,6.37993922209504
"AT1G71530",NA,NA,"NM_001334501|NM_001334502|NM_105821|NM_202395|NP_001322117|NP_001322118|NP_177308|NP_974124",843493,"3702.AT1G71530.1","GO:0010628|GO:0051171|GO:0031325|GO:0045944|GO:0010467|GO:0032786|GO:2001141|GO:0006139|GO:0050789|GO:0006351|GO:0006807|GO:0044267|GO:0048518|GO:0071704|GO:0045893|GO:0070816|GO:0043170|GO:0044237|GO:0032774|GO:0034641|GO:0010604|GO:0044238|GO:0006464|GO:0018130|GO:0048522|GO:0034654|GO:0050794|GO:0019438|GO:0019222|GO:0031323|GO:0051173|GO:0006725|GO:0032968|GO:1902680|GO:0043412|GO:0016070|GO:0044260|GO:0006357|GO:0036211|GO:0009058|GO:0006793|GO:0006796|GO:0032784|GO:0009891|GO:0006355|GO:0009893|GO:1901360|GO:0009889|GO:0045935|GO:0044271|GO:0010557|GO:0016310|GO:0010468|GO:0006354|GO:0010556|GO:0019538|GO:0008152|GO:0097659|GO:0034243|GO:0046483|GO:0034645|GO:0009059|GO:1901564|GO:0044249|GO:0006468|GO:0031328|GO:1901576|GO:1901362|GO:0009987|GO:0051252|GO:0080090|GO:0090304|GO:0031326|GO:0060255|GO:0019219|GO:0006368|GO:0065007|GO:1903506|GO:1903508|GO:0051254|GO:0006366|GO:2000112|GO:0016740|GO:0097472|GO:0016773|GO:0005488|GO:0003824|GO:0004693|GO:0016772|GO:0004674|GO:0005515|GO:0030332|GO:0140096|GO:0016301|GO:0004672|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:1902494|GO:0000785|GO:1990234|GO:0070013|GO:1902554|GO:1902911|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0061695|GO:0043232|GO:0043228|GO:0000307|GO:0032991|GO:0005694|GO:0005622|GO:0043227|GO:0031981","259947_at",1,3.9360170920615,4.0494333079823,4.24736379794869,3.39045640456773,3.63237625953355,3.64344602827591,3.8620614856224,3.6941574379497,3.7299952885438,3.64675305027025,3.71640741074128,3.66263239335667
"AT1G71680",NA,NA,"NM_001334503|NM_105822|NP_001320666|NP_565019",843494,"3702.AT1G71680.1","GO:0071944|GO:0110165|GO:0016020|GO:0005886","261532_at",1,2.87684327969391,2.82155250910925,2.54180215048016,3.11800636427919,2.96207346994071,3.30792178690841,2.66295038768843,2.86721571942037,2.92103686801365,3.2105054485346,2.96734805080359,2.98639848290565
"AT1G71690",NA,NA,"NM_105823|NP_565020",843495,"3702.AT1G71690.1","GO:0044085|GO:0044260|GO:0042546|GO:0009832|GO:0009058|GO:0071554|GO:0045491|GO:0045492|GO:0005975|GO:0071704|GO:0008152|GO:0010383|GO:0016051|GO:0070589|GO:0010410|GO:0034645|GO:0009059|GO:0000271|GO:0043170|GO:0044036|GO:0034637|GO:0044237|GO:0044249|GO:1901576|GO:0009987|GO:0044038|GO:0044238|GO:0071840|GO:0005976|GO:0071669|GO:0044262|GO:0033692|GO:0044264|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0005773|GO:0043227|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261533_at",1,3.68216612239965,3.80450903135107,3.72300640097045,4.16309817359971,4.03278163656096,4.00690897505066,3.65863207077184,3.38322865137385,3.79877034721966,3.74724421901144,3.76750738162377,3.57914047338445
"AT1G71691",NA,NA,"NM_001334504|NM_105824|NM_202396|NP_001322417|NP_565021|NP_974125",843496,"3702.AT1G71691.2",NA,"261503_at",1,2.97405387981155,3.06055931879213,3.1512221675997,3.47945800405546,3.16286196808192,3.41366180668962,3.25888569420477,2.98923650127786,3.04973243758547,3.4655988240034,3.11004452990009,3.3756972850058
"AT1G71692","AGL12|XAL1","Encodes a member of the MADS box family of transcription factors. Involved in root cell differentiation and flowering time. Loss of function mutations have abnormal cellular differentiation in the roots and are late flowering. AGL12 along with AGL14, and AGL17 is preferentially expressed in root tissues and represent the only characterized MADS box genes expressed in roots.","NM_105825|NP_565022",843497,"3702.AT1G71692.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","261504_at",1,6.46067756781382,7.2204503276283,6.61517102075188,4.76235724466414,4.47324623495316,4.30904185294844,6.55939174192997,6.90037984004029,6.9615754374174,4.51681573391986,4.16790577028013,4.13372713063139
"AT1G71695",NA,NA,"NM_105826|NP_177313",843498,"3702.AT1G71695.1","GO:0050896|GO:0006950|GO:0016684|GO:0016491|GO:0003824|GO:0030312|GO:0005618|GO:0005911|GO:0070161|GO:0009506|GO:0030054|GO:0009505|GO:0110165|GO:0071944","261518_at",1,7.85629821367088,7.91785303358544,7.5250743565819,6.9965342846402,7.09695167962544,7.03655004435078,7.99010904543284,7.67121753473181,7.92878236935624,7.22328548123425,7.39855762081689,7.24373884782207
"AT1G71696","SOL1","Encodes a Putative Zn2+ carboxypeptidase, 4 splice variants have been identified but not characterized for different functions and/or expression patterns.SOL1 isolated as a suppressor of root- specific overexpression of CLE19, a clavata3 like gene. sol1 partially suppresses the short root phenotype caused  by CLE19 overexpression.","NM_105827|NM_202397|NP_177314|NP_974126",843499,"3702.AT1G71696.2","GO:0043170|GO:0006518|GO:1901564|GO:0051604|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0016485|GO:0044238|GO:0006807|GO:0006508|GO:0019538|GO:0008152|GO:0071704|GO:0043603|GO:0016787|GO:0008237|GO:0008233|GO:0140096|GO:0003824|GO:0004180|GO:0110165|GO:0005615|GO:0005576","261505_at",1,3.2213269915453,3.18519478455327,3.38760554658358,3.0731998899814,3.29267213509394,2.88437996017541,3.11485388699828,3.24260717592711,3.35024304086371,2.95165390264548,2.96731944513707,2.82253035226343
