"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_sl_FLT_BA1","Atha_Col-0_sl_FLT_BA2","Atha_Col-0_sl_FLT_BA3","Atha_Col-0_sl_FLT_BA4","Atha_Col-0_sl_FLT_BA5","Atha_Col-0_sl_FLT_BG1","Atha_Col-0_sl_GC_BA1","Atha_Col-0_sl_GC_BA2","Atha_Col-0_sl_GC_BA3","Atha_Col-0_sl_GC_BA4","Atha_Col-0_sl_GC_BA5","Atha_Col-0_sl_GC_BG1","Atha_Col-0_UdCC_FLT_BB2","Atha_Col-0_UdCC_FLT_BB3","Atha_Col-0_UdCC_FLT_BB4","Atha_Col-0_UdCC_FLT_BB5","Atha_Col-0_UdCC_FLT_BG2","Atha_Col-0_UdCC_FLT_BG3","Atha_Col-0_UdCC_GC_BB2","Atha_Col-0_UdCC_GC_BB3","Atha_Col-0_UdCC_GC_BB4","Atha_Col-0_UdCC_GC_BB5","Atha_Col-0_UdCC_GC_BG2","Atha_Col-0_UdCC_GC_BG3"
"AT3G04600",NA,NA,"NM_001084635|NM_111331|NM_202490|NP_001078104|NP_187110|NP_974219",819617,"3702.AT3G04600.1","GO:0006725|GO:0006399|GO:0016070|GO:0006518|GO:0044260|GO:0010467|GO:0009058|GO:0006139|GO:0006412|GO:0034660|GO:1901360|GO:0006807|GO:0044271|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0043436|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:0034641|GO:1901576|GO:0009987|GO:0006082|GO:0044238|GO:0043604|GO:0043043|GO:0090304|GO:0006520|GO:0006414|GO:0019752|GO:0044281|GO:0043603|GO:0140101|GO:0140098|GO:0016874|GO:0003824|GO:0005737|GO:0110165|GO:0005622","258820_at",1,1.28545471317947,1.80833055104101,1.26304031078647,1.42333881248728,2.25280519522762,2.26495673028349,1.72802664686781,1.2579781551845,2.03152566031534,0.385375427591563,2.25154098999983,1.58256709254161,2.51765974701355,2.17198948767142,1.70040208153682,2.65369241597885,2.17100966496965,3.12592213973224,1.59723641231155,2.27731069091846,2.21227819497347,1.99521166523904,1.61674537977067,1.94199762673581
"AT3G04610","FLK",NA,"NM_001337535|NM_001337536|NM_001337537|NM_111333|NP_001325771|NP_001325772|NP_001325773|NP_187112",819619,"3702.AT3G04610.1","GO:0050789|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0003676|GO:0003729|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","258790_at",1,2.24825095458545,2.1845957684401,2.43688577400882,3.0600373915804,2.9303400715992,2.67414640623881,2.64795632722878,2.55830765876605,2.58873845525124,1.76333763228742,2.24300067462338,1.0243815868255,2.98793289173692,3.52495426142317,2.99292208786764,3.31118555198345,3.03610230652961,3.03351776762074,3.63812231463284,2.54612275119578,2.90417825636702,2.73716023919119,3.01715878777882,2.86122991810703
"AT3G04620","DAN1",NA,"NM_111334|NP_187113",819620,"3702.AT3G04620.1","GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","258840_at",1,1.34844174004152,0.711161376696096,1.52102322619219,1.26792420573209,1.24407986366382,0.958750423194108,2.01083516175509,0.943649770011936,1.15777141405454,1.22002483607001,2.08419126836455,1.20605340533118,1.25679941848054,1.54269641051483,1.25971690216041,1.38045052592013,1.37889179552664,1.15702439324989,1.22356619591516,0.955609722696187,1.37964706569619,0.698841959155394,1.26912301903308,1.05627102985336
"AT3G04630","WDL1","Member of a small gene family  which have a KLEEK domain which may be involved in  protein- protein interactions. Over expression of WDL1 results in abnormal root development.","NM_001337538|NM_111335|NM_180183|NP_001319470|NP_566233|NP_850514",819621,"3702.AT3G04630.1",NA,"258796_at",1,1.34378411686066,1.03065031253462,2.60531277256994,1.07744991386473,1.0921135535688,1.06523421275174,1.03662137929252,1.0745100172464,1.55535136075169,1.84807634108068,0.983807178582105,1.10115751474855,1.40456498316297,1.37355330032125,1.60495614557096,1.73089570768518,1.69475919997415,1.7726827680067,1.97790794660003,1.37833183015746,1.19806872634713,1.09332113988619,1.47262373278088,1.12770563963774
"AT3G04640",NA,NA,"NM_001084636|NM_001084637|NM_111336|NP_001078105|NP_001078106|NP_566234",819622,"3702.AT3G04640.1",NA,"258792_at",1,3.02212874402621,2.36727739092044,2.56363170219962,2.01743403151757,1.03771296961623,1.73491512003753,1.88938037519393,1.91883461555298,2.61395743209964,1.93807561716787,2.13325334733638,2.26857878820712,1.42480174365662,1.05151758081311,1.19133856147321,1.30513441297988,1.24928482443634,1.0564472876617,2.95140826358964,1.35710376568342,1.27853614641014,1.75608244759809,0.757249655768551,1.21236149035838
"AT3G04650",NA,NA,"NM_111337|NP_566235",819623,"3702.AT3G04650.1",NA,"258802_at",1,1.3141978848839,1.26006202745688,0.927744032402901,0.89938835375617,1.01641392794169,1.58621685831561,1.66170469064728,1.10996983923098,0.996522323158296,0.80508916535609,0.544887364945614,0.944123788308127,1.05686971231537,0.751131522396507,0.840730523708072,1.13773436443446,0.75273423587093,0.650128108778979,1.70016502889061,0.939786354287335,1.23987743912676,1.10497252833192,1.02992143651737,1.47084407335834
"AT3G04660",NA,NA,"NM_111338|NP_187117",819624,"3702.AT3G04660.1",NA,"258841_at",1,1.27670718637109,1.18851045272257,0.902190050098273,1.13393178827629,0.839448138934771,1.21083113435566,0.774372081488669,0.763491928380675,1.21464684811456,2.50416728363061,0.744516402391886,1.06366681623573,0.67496333064438,0.879297357119294,0.767828453855198,0.576025905122563,0.636065669340546,0.568639607108495,0.997693740467369,0.715351614839683,0.70607118741642,0.785303417415737,0.875445548172943,0.937393794948611
"AT3G04670","ATWRKY39|WRKY39","member of WRKY Transcription Factor; Group II-d","NM_001035557|NM_111339|NP_001030634|NP_566236",819625,"3702.AT3G04670.1",NA,"258803_at",1,2.07645096313707,2.58980354354912,2.4043409311358,3.04584344840712,2.11729564198013,2.57763432955126,2.62850477743969,3.38738400200448,1.91244309575568,2.61941522707136,1.8514447124951,2.67488653517247,3.89491421841929,4.03691770278225,3.83307158355711,4.10980683024026,4.03019799853843,3.57600483846103,4.88997880092746,4.63051701719612,4.62304255116021,3.36821573722584,3.36307604802383,3.98868408085475
"AT3G04680","CLPS3","Encodes a nuclear protein that functions in mRNA processing. Mutations in this gene cause embryo lethality and reduced transmission through the female gametophyte. Over-expression of a CLPS3:TAP protein changes the relative levels of two alternatively processed FCA transcripts. It also causes abnormal phyllotaxy and flower development, early flowering under long and short days, and increased levels of CUC1 and WUS expression.","NM_001337539|NM_001337540|NM_111340|NP_001319471|NP_001327497|NP_187119",819626,"3702.AT3G04680.1","GO:0006725|GO:0006399|GO:0046483|GO:0016070|GO:0043170|GO:0031123|GO:0008033|GO:0006396|GO:0006378|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0031124|GO:0034660|GO:0090304|GO:0016071|GO:1901360|GO:0034470|GO:0006807|GO:0006388|GO:0006397|GO:0008152|GO:0071704|GO:0016772|GO:0019205|GO:0016740|GO:0016773|GO:0003824|GO:0016301|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","258842_at",1,2.69984383032853,3.62295999481459,3.38575763028884,3.4709455779746,2.45056859544575,2.60237643089129,3.35750697386962,2.864355731439,3.20338149845122,2.16789892754179,2.45954498108282,3.02752276356506,2.35045892626802,2.43921400807973,2.21230653374387,2.80318538072585,2.48623700122133,2.42865543369586,2.55779801635854,2.72880437367612,2.46364920674368,2.40220108843176,2.37971537079974,2.34756947030594
"AT3G04690","ANX1","Receptor-like kinase required  for maintenance of pollen tube growth. Display polar localization at  the plasma membrane of the pollen tube tip.","NM_111341|NP_187120",819627,"3702.AT3G04690.1","GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0006807|GO:0046777|GO:0016310|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0070161|GO:0009506|GO:0005911|GO:0030054|GO:0071944|GO:0110165|GO:0016020|GO:0005886","258843_at",1,1.24295569201516,1.79919269843841,1.91498358376634,1.0857542894462,1.26945446003037,2.1368947688392,2.11955206287281,1.22267533056011,1.46860954585242,1.33102073772749,2.05717722539508,1.32007807020487,1.36071256962958,0.958282160280719,1.45697542887336,1.19838362787981,1.10209819251424,0.985482643366001,1.17381933515853,1.11206728923792,1.11388443808886,1.14654018074768,1.1286266943996,0.942240128088371
"AT3G04710","TPR10",NA,"NM_001035558|NM_001202879|NM_111343|NP_001030635|NP_001189808|NP_187122",819629,"3702.AT3G04710.3",NA,"258794_at",1,2.43976809395798,1.89448861021335,1.64278832158739,1.7659306281744,1.1110724294539,1.99609328520113,1.82401581448108,2.2033820525222,1.4368174970179,1.24400897899258,1.15058300136788,1.44974876023621,2.18644163542904,2.0383033317649,2.03197949260714,2.48918822914475,2.47645902250366,2.21172876379883,4.09612211475865,2.16152061968094,1.69710826825481,2.03649680367556,1.9804288475693,2.51808826754401
"AT3G04710|AT3G04700",NA,NA,NA,NA,NA,NA,"257532_at",2,1.35571471325128,1.22782313946327,1.30455713915385,1.38460886143364,0.989164069786595,1.24932896977586,1.33958107969004,1.37402639206476,1.26175558729461,2.54568411199798,0.969948819674268,1.73534990703242,1.13063298484053,0.764162391324627,1.0355023504784,1.03225821093811,0.777895518827076,1.1082358805838,1.10217955558824,1.03649592877054,1.00160743424342,0.820587404840671,0.852260275296629,0.728881752055035
"AT3G04720","AtPR4|HEL|PR-4|PR4","Encodes a protein similar to the antifungal chitin-binding protein hevein from rubber tree latex. mRNA levels increase in response to ethylene and turnip crinkle virus infection.","NM_111344|NP_187123",819632,"3702.AT3G04720.1",NA,"258791_at",1,2.9645674510847,3.70787819867161,2.78870292549517,0.884557263193463,3.11372208669321,3.36970141275086,3.12143034691873,4.41603257191077,3.54456426842555,2.58460978674375,5.31883470779033,2.27780443752763,7.3086463053249,8.13461117186115,7.98316186091589,7.14148898856695,7.98843553843155,7.44567187578112,7.1103584786788,7.83935740694452,7.88220281017513,7.82630213837776,7.39770130721617,7.96764347655064
"AT3G04730","IAA16","early auxin-induced (IAA16)","NM_111345|NP_187124",819633,"3702.AT3G04730.1",NA,"258797_at",1,5.8579282558843,6.17432974948838,4.27480410275266,7.75040605740431,3.42108604613894,6.1245059163926,5.84080983914952,6.55186807840211,6.09397267712181,5.05071475930379,4.98248473154073,4.21129420543294,7.03276729300185,6.94364128253654,7.12585756944008,6.85650765737983,7.01395917221652,7.14965922776736,7.82155863674043,7.07251380423031,6.17986964780968,6.85423660187566,6.92102939700586,6.8603577877376
"AT3G04740","ATMED14|MED14|SWP","encodes a protein with similarities to subunits of the Mediator complex, required for RNA polymerase II recruitment at target promoters in response to specific activators. Lines carrying loss of function mutations in the gene have reduced cell numbers in aerial organs. On the other hand, lines overexpressing the gene have increased number of small cells in clusters, suggesting cell division is more unsynchronized in the overexpressors.","NM_111346|NP_187125",819634,"3702.AT3G04740.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0098772|GO:0003712|GO:0140110|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0005654|GO:0070013|GO:0090575|GO:0016592|GO:0110165|GO:0043226|GO:0043229|GO:0032991|GO:0005667|GO:0005622|GO:0070847|GO:0043227|GO:0031981","258844_at",1,1.02491872800908,1.45855721669599,1.17673886654377,1.25224166720605,0.549022745843961,1.49816335091533,1.02862436459785,1.20960394495322,1.03324129691186,1.59775856245049,0.82141240111768,1.1003545938745,2.32299165053567,2.2915560850789,2.06596670983388,2.50145642284632,2.4580195810181,2.95653744793878,3.12639546644906,2.89148821678731,2.65523110347488,2.09748506499322,1.76888601995347,2.51201985983808
"AT3G04750",NA,NA,"NM_111347|NP_187126",819635,"3702.AT3G04750.1",NA,"258817_at",1,1.60724445458316,2.36727739092044,1.54989806503989,1.5635480493388,1.82184753086537,2.51989856752084,1.98414694803743,1.36610287272259,1.62089368302369,1.20381766020514,1.72448737892739,1.8612703496549,1.626213979445,1.55327360096023,1.8994027542564,1.91807105969172,1.90412820842265,1.68298027023718,1.64751772912494,1.38687037016272,1.87077667803918,1.34073199063153,1.77928323976156,1.48801863148225
"AT3G04760",NA,NA,"NM_001337541|NM_111348|NP_001326464|NP_566237",819636,"3702.AT3G04760.1",NA,"258804_at",1,2.02912998402915,0.9332798288952,1.14821797314595,1.45884946551896,1.43861721911464,1.8126449394775,1.12462549540936,1.08396919919767,1.27109732268598,1.40505141376445,1.32619864376069,0.918810650695998,1.08585335005618,0.975950654981763,0.912116797702764,0.935388981083613,0.990123227980181,1.05613258805893,1.29426180394694,0.733912580995542,0.723173260132398,0.9494910381144,1.15104320637742,0.964342519759968
"AT3G04770","RPSAb",NA,"NM_111349|NM_180184|NP_187128|NP_850515",819637,"3702.AT3G04770.1","GO:0044085|GO:0006518|GO:0044260|GO:0071826|GO:0065003|GO:0010467|GO:0009058|GO:0006412|GO:0006807|GO:0044271|GO:0022618|GO:0042254|GO:0044267|GO:0019538|GO:0043933|GO:0071704|GO:0008152|GO:0022607|GO:0034645|GO:0034622|GO:0009059|GO:0043170|GO:1901566|GO:1901564|GO:0044237|GO:0016043|GO:0044249|GO:0034641|GO:1901576|GO:0009987|GO:0044238|GO:0043604|GO:0070925|GO:0071840|GO:0043043|GO:0006996|GO:0022613|GO:0006414|GO:0042274|GO:0043603|GO:0003735|GO:0005198|GO:0031974|GO:0034455|GO:0022626|GO:0043233|GO:0005634|GO:0043231|GO:0070013|GO:0005730|GO:0005829|GO:0110165|GO:0043226|GO:0043229|GO:0044391|GO:0043232|GO:0005737|GO:0043228|GO:1990904|GO:0032991|GO:0022627|GO:0005622|GO:0043227|GO:0031981|GO:0030684|GO:0015935|GO:0005840|GO:0030686","258799_at",1,1.88314823758034,1.53262725083009,1.07044842602615,1.09796413379646,1.87475124959818,0.85152465481396,1.2411333784636,1.31202220137981,1.65776449002594,1.53858242583609,1.38330827221081,2.42282553147646,1.20715786454931,1.11926425027186,1.1642081543638,1.51510678113793,1.41885666300876,1.32168314079177,1.09352450908947,1.22711146783063,1.46104608699595,1.73500185186277,1.21763687496812,1.30233753027002
"AT3G04780",NA,"Encodes a protein with little sequence identity with any other protein of known structure or function.  Part of this protein shows a 42% sequence identity with the C-terminal domain of the 32-kD human thioredoxin-like protein.","NM_111350|NP_566238",819638,"3702.AT3G04780.1",NA,"258793_at",1,2.58146854445507,2.83411580165629,3.11372657581383,2.84795300912286,2.08500491438996,2.76856682433964,1.70359603002958,2.91059880075969,2.59688220047547,2.48704653556979,2.1826101344864,3.11684618470152,3.84959221278787,3.84968418202919,3.78019445325705,3.19949893782604,3.60905640566184,3.53163639629442,3.39329883124361,3.11513960255473,3.11851279821754,3.21185131999996,3.42182701070899,3.09620395160913
"AT3G04790","EMB3119",NA,"NM_111351|NP_187130",819639,"3702.AT3G04790.1",NA,"259098_at",1,3.59145336672973,3.63794355591724,3.99051021377528,4.07937534631684,3.92474691334804,3.79316913797427,4.00803318526385,3.8589111724677,3.68176557815532,3.76013445846169,3.57196216743306,3.12021764635339,4.68619452730454,4.57402581640552,4.37786836872372,4.36479516791838,4.48467671462913,4.54679123156305,3.36876175259066,4.5628103028763,3.99912772813269,4.48555310879415,4.4796708697407,4.79069882118949
"AT3G04800","ATTIM23-3|TIM23-3",NA,"NM_111352|NP_187131",819640,"3702.AT3G04800.1","GO:0051641|GO:0065002|GO:0033036|GO:0034613|GO:0006810|GO:0071806|GO:0071705|GO:0044743|GO:0045184|GO:0042886|GO:0071702|GO:0006626|GO:0051234|GO:0007005|GO:0033365|GO:0017038|GO:1990542|GO:0055085|GO:0006605|GO:0072594|GO:0016043|GO:0015833|GO:0009987|GO:0070585|GO:0008104|GO:0051179|GO:0006839|GO:0071840|GO:0030150|GO:0070727|GO:0006996|GO:0072655|GO:0015031|GO:0051649|GO:0006886|GO:0046907|GO:0008320|GO:0042887|GO:0022857|GO:1904680|GO:0005215|GO:0098798|GO:0031975|GO:0098796|GO:0031305|GO:0031966|GO:0005743|GO:0043231|GO:0031304|GO:0032592|GO:0005744|GO:0019866|GO:0031090|GO:0005739|GO:0110165|GO:0043226|GO:0016021|GO:0016020|GO:0031967|GO:0043229|GO:0031301|GO:0005737|GO:0031300|GO:0031224|GO:0032991|GO:0098573|GO:0005622|GO:0005740|GO:0098800|GO:0043227","259084_at",1,1.11375657056815,1.46162978616005,2.37753359346108,1.95023231048111,1.13762426524952,1.43197384108259,2.61222884503486,2.40901510299204,1.25605117839916,1.70226229707444,2.16303504954201,2.04885382881519,0.746847911770515,0.850737704976631,0.643934622212996,0.69989806928514,0.963726802649023,0.6919800621578,1.19508664265978,0.846259824708583,0.908193810122343,0.682198224008242,1.17754167722354,0.598402605719591
"AT3G04810","ATNEK2|NEK2","Encodes AtNek2, a member of the NIMA-related serine/threonine kinases (Neks) that have been linked to cell-cycle regulation in fungi and mammals.  Plant Neks might be involved in plant development processes.","NM_001337542|NM_111353|NM_202492|NP_001327439|NP_187132|NP_974221",819641,"3702.AT3G04810.2","GO:0009987|GO:0007017|GO:0099080|GO:0030863|GO:0005881|GO:0110165|GO:0099081|GO:0099512|GO:0005938|GO:0071944|GO:0043226|GO:0099513|GO:0043229|GO:0043232|GO:0005737|GO:0043228|GO:0005622|GO:0015630|GO:0005856|GO:0005874","259083_at",1,1.09570461746598,1.12838793305736,2.85471740638626,0.463272207063599,0.905745147061237,1.11298866347444,1.24135963704641,1.27761309393495,1.12257487774463,1.29332729855388,1.14507388741171,1.02988280542415,1.54253806008554,1.20280027212426,0.996584594574804,1.05285466011082,1.41031161218412,1.65721858646795,0.716392855183246,2.33480030779875,1.72392870554943,1.16895639454905,1.19161658530662,1.79465030446428
"AT3G04820",NA,NA,"NM_111354|NP_187133",819642,"3702.AT3G04820.1","GO:0006725|GO:0046483|GO:0043412|GO:0043170|GO:0016070|GO:0009451|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0001522|GO:0090304|GO:1901360|GO:0006807|GO:0071704|GO:0008152|GO:0016853|GO:0016866|GO:0003824","259082_at",1,1.19428636571253,1.04506671076383,1.87028628442323,1.34485565808399,1.13632883246881,1.63357243727013,1.07074501011924,1.49373034026875,0.873556721754836,1.09870544499669,1.06294934539404,1.49323603122705,0.875951907358502,0.991106636441959,1.21072162184251,0.997799234075305,1.13215952738783,1.19267741136147,0.808842241968988,1.05692870215316,0.85498218553105,0.972855496931974,0.874912534510202,1.29673194467939
"AT3G04830",NA,NA,"NM_111355|NM_180664|NP_566239|NP_850995",819643,"3702.AT3G04830.1","GO:0009987|GO:0006457|GO:0098796|GO:0072546|GO:0043231|GO:0042175|GO:0005773|GO:0031090|GO:0110165|GO:0071944|GO:0043226|GO:0016021|GO:0016020|GO:0043229|GO:0031227|GO:0031301|GO:0005737|GO:0031300|GO:0031224|GO:0032991|GO:0012505|GO:0005622|GO:0030176|GO:0043227|GO:0005789|GO:0005886","259097_at",1,1.29929715465212,1.3686788680276,1.44562483616602,1.58531652402173,0.816286440314134,2.3402660694859,1.8902831912778,1.13464869435048,1.07385142957718,1.26415964196874,1.19759823249991,1.69232782599179,3.17058313323934,2.81196027835336,3.56173228230813,2.45927914071438,3.59970566514939,3.20854705179761,1.91300776719357,3.3974900372787,3.41983298760003,2.30276837765379,2.30128174844217,2.99191137863394
"AT3G04840",NA,NA,"NM_111356|NP_187135",819644,"3702.AT3G04840.1","GO:0005737|GO:0005829|GO:0110165|GO:0005622","259096_at",1,2.60484667435436,3.21426997925832,3.04944021529087,3.84174234505263,3.0538508804568,2.60767404226359,3.8984527775149,4.09766688368812,3.59730354228248,1.83810030491409,3.05771175154101,3.04469277942106,6.22675355102438,5.87361759802932,5.64428119954805,5.92796289225112,5.96066010465063,6.00720954326358,4.52738470635013,5.87387362300663,5.16516287493156,6.04510158408005,5.63543116634268,5.87280749196144
