"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_HypocotylCC_WT_FLT_Rep1","Atha_Col-0_HypocotylCC_WT_FLT_Rep2","Atha_Col-0_HypocotylCC_WT_FLT_Rep3","Atha_Col-0_HypocotylCC_WT_FLT_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep5","Atha_Col-0_HypocotylCC_WT_GC_Rep1","Atha_Col-0_HypocotylCC_WT_GC_Rep2","Atha_Col-0_HypocotylCC_WT_GC_Rep3","Atha_Col-0_HypocotylCC_WT_GC_Rep4","Atha_Col-0_HypocotylCC_WT_GC_Rep5","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3"
"AT1G01350|AT5G06420",NA,NA,NA,NA,NA,NA,"250736_s_at",2,3.73074847781646,4.38899857029728,4.21263305162644,4.12684947854241,3.36645721043993,4.35463563945428,3.92636175063197,3.55160575817628,4.04527691116215,3.76972586908978,4.00104088905629,4.2991391850902,3.86157677015635,4.42695250912773,3.98255317413187,4.37203531736914
"AT1G01360","PYL9|RCAR1","Encodes RCAR1 (regulatory components of ABA receptor).  Interacts with and regulates the type 2C protein phosphatases (PP2Cs) ABI1 and ABI2.  Functions as abscisic acid sensor.","NM_100018|NP_563626",838452,"3702.AT1G01360.1","GO:0031399|GO:0007165|GO:0019220|GO:0051246|GO:0043412|GO:0051171|GO:0044260|GO:0033993|GO:0036211|GO:0035303|GO:0050790|GO:0006793|GO:0071396|GO:0009755|GO:0006796|GO:0050789|GO:0051174|GO:1901701|GO:0009719|GO:0032870|GO:0006807|GO:0065009|GO:0051336|GO:0044267|GO:0019538|GO:0023052|GO:0043666|GO:0071704|GO:0008152|GO:0010033|GO:0051716|GO:0071495|GO:1901700|GO:0070887|GO:0071310|GO:0043170|GO:0010921|GO:1901564|GO:0006470|GO:0044237|GO:0007154|GO:0009987|GO:0044238|GO:0006464|GO:0080090|GO:0009737|GO:0050896|GO:0032268|GO:0009725|GO:0035304|GO:0042221|GO:0060255|GO:0050794|GO:0016311|GO:0065007|GO:0019222|GO:0031323|GO:0016788|GO:0038023|GO:0019902|GO:0016791|GO:0036094|GO:0005488|GO:0003824|GO:0019888|GO:0019899|GO:0004857|GO:0019212|GO:0004721|GO:0030234|GO:0042578|GO:0019208|GO:0031406|GO:0016787|GO:0060089|GO:0005515|GO:0098772|GO:0008289|GO:0043177|GO:0043167|GO:0043168|GO:0019903|GO:0004864|GO:0140096|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","261056_at",1,8.25668443959134,8.34436160581382,8.27809455451458,8.13620234042675,8.2931431233291,8.3407577763523,8.42198596540472,8.41228474241346,8.1498561243632,8.14377957277776,7.78422509164501,7.87903506465804,7.952949703148,7.57742304297464,7.50193441954419,7.61831061024598
"AT1G01370","CENH3|HTR12","Encodes a centromere-identifying  protein histone H3 variant. Localized at centromeres in both mitotic and  meiotic cells.","NM_001035850|NM_001331269|NM_001331270|NM_100019|NP_001030927|NP_001322867|NP_001322868|NP_563627",839104,"3702.AT1G01370.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","261058_at",1,1.71311796437124,1.82820815324786,1.91179657245403,1.99773363042289,1.94574683640671,1.91090827251633,1.70677609877989,2.22454909856713,1.81559808904682,2.03003264618827,1.80043056884663,1.91261862349096,1.9012330609747,1.75436216240465,1.8136887728867,1.63200214633493
"AT1G01380","ETC1","ETC1 is involved in trichome and root  hair patterning in Arabidopsis.","NM_001331271|NM_001331272|NM_100020|NP_001321146|NP_001321147|NP_171645",838096,"3702.AT1G01380.1","GO:0030154|GO:0048869|GO:0009987|GO:0032502|GO:1990837|GO:0043565|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257490_x_at",1,1.51130747756349,1.61000975776025,1.42815645770637,1.6720551407565,1.80351585061738,1.62046432480147,1.66703681475092,1.50588057681993,1.79556778519462,1.84922421481685,1.66245926037833,1.81186014650006,1.70095621104045,1.84080889078037,1.54018860254286,1.59248876901986
"AT1G01390",NA,NA,"NM_001331273|NM_100021|NP_001322773|NP_171646",837790,"3702.AT1G01390.1",NA,"261046_at",1,1.77135309922949,1.76080210717899,1.8006234474608,1.74597205176745,1.66519713798928,1.47189311128423,1.79830187702454,1.63608183887242,1.63466874082933,1.65957600068582,1.67544519058813,1.72444727525335,1.59580674786865,1.78336390886455,1.824038819434,1.73096633568469
"AT1G01410","APUM22|PUM22","Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.","NM_100023|NP_171648",837547,"3702.AT1G01410.1","GO:0050789|GO:0010608|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0003676|GO:0003729|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","261047_at",1,1.89814671356066,1.52125678761165,1.73749116867357,1.79685311355849,2.08428249868772,1.83678048224719,1.67137823889183,1.72877083016742,1.66722611581032,2.16502568497481,1.76384266899158,1.81241467148107,1.79666412467917,1.78807763859548,1.85510991487225,1.76580254653793
"AT1G01420","UGT72B3",NA,"NM_001331274|NM_100024|NP_001322549|NP_171649",837503,"3702.AT1G01420.1",NA,"261048_at",1,1.72053276492038,1.73114194483293,1.74533306162397,1.94662004327365,1.7808768036628,1.87588757175644,1.75463662674277,1.86831839067588,1.73367914549755,1.91223818466705,1.73200425956644,1.69090032929909,1.88840200402863,1.50814005212289,1.76353549441184,1.79763935623423
"AT1G01430","MOAT3|TBL25","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).","NM_100025|NP_171650",837247,"3702.AT1G01430.1","GO:0016746|GO:0016747|GO:0016740|GO:0016407|GO:0003824|GO:0008374|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261049_at",1,2.20890570576282,2.23127165638325,2.22411385199594,2.28835203674603,2.22275307790849,2.3046072975343,2.4336280477027,2.2245594793676,2.3387637512139,2.30757794710759,1.94877884846158,2.18531916828357,2.1565117451683,2.27836283728518,2.27079561671137,2.44735341458203
"AT1G01440",NA,NA,"NM_100026|NP_171651",837155,"3702.AT1G01440.1",NA,"261052_at",1,1.91172298133655,1.75083623162275,1.98315776482667,1.93718712649779,1.85314976728533,1.67557621864731,1.81789206044827,1.93255965944144,1.80485349989947,2.1711405517661,2.16589150478623,2.06386381702542,2.05854629566438,2.06165960551322,1.79915793872352,1.86683529136417
"AT1G01450",NA,NA,"NM_100027|NP_171652",837060,"3702.AT1G01450.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","259435_at",1,2.0588140720165,1.93063505759583,1.81303933296281,1.86182961288857,1.89889735497189,1.77220724170569,1.74021966471294,1.77164526787601,1.89127708470944,2.01069598095593,1.75479170569897,1.65234638033442,1.88647744455181,1.94779285273475,1.82412866054529,2.14468721046124
"AT1G01460","ATPIPK11|PIPK11","Type I phosphatidylinositol-4-phosphate 5-kinase, subfamily A.","NM_100028|NP_171653",839469,"3702.AT1G01460.1",NA,"259425_at",1,1.8202106376495,1.82628821861047,1.68632400226512,2.12887066708357,1.83805549022248,1.99502315161118,2.03283249695631,1.71410607312142,1.8069482818188,1.62998461929632,1.73470186214914,1.92006170147233,1.75930979238067,1.92195778043971,1.70168496133394,1.73731891316103
"AT1G01470","AtLEA14|LEA1|LEA14|LSR3","Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.","NM_100029|NP_171654",837071,"3702.AT1G01470.1","GO:0005737|GO:0005829|GO:0110165|GO:0005622","259426_at",1,4.34369763397697,4.7079708738185,5.12009533590222,5.98561647505144,4.81656369603437,5.38769677039443,5.10989549348129,5.01774977934243,5.86298070464861,6.01915949714693,5.12039968513752,4.95726960871099,4.89646431330811,4.40250233985639,5.08984021712262,4.97362403459841
"AT1G01480","ACS2|AT-ACC2","a member of the 1-aminocyclopropane-1-carboxylate (ACC) synthase (S-adenosyl-L-methionine methylthioadenosine-lyase, EC 4.4.1.14) gene family,  isolated from a flower-specific cDNA library.","NM_100030|NM_179241|NP_171655|NP_849572",837082,"3702.AT1G01480.1",NA,"259439_at",1,3.41571567742432,3.1178443411853,3.04734413524559,4.83502800095058,2.58964509138876,3.35420356382737,2.96250810671439,3.22575770934846,3.19694071377248,3.71564666266617,3.40140692844634,3.47854408745547,3.7549038570695,3.42564959922379,3.05768730950628,2.9237948281843
"AT1G01490","AtHMP01",NA,"NM_001035851|NM_001331275|NM_001331276|NM_100031|NP_001030928|NP_001321838|NP_001321839|NP_171656",839440,"3702.AT1G01490.1",NA,"259434_at",1,8.00032991758671,8.27505137585118,7.7255714210561,8.31050084883988,7.83756359994024,7.69457095221332,7.71503398006408,7.99787499379006,8.06261209328341,7.64562755401837,7.69648492117082,8.31147917478373,7.63119543745198,7.09394424439134,7.47140259741356,7.75901948011314
"AT1G01500",NA,NA,"NM_100032|NP_563628",839430,"3702.AT1G01500.1","GO:0043436|GO:1901564|GO:0044237|GO:0009987|GO:0006082|GO:0032787|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0071704|GO:0072329|GO:0044281|GO:0008152|GO:0044248|GO:0003824|GO:0016491|GO:0016616","259436_at",1,3.20553632628557,3.02848834517279,3.51599066784012,3.43898837470107,3.11618652378152,3.33907876253549,2.96325539001346,2.89713443734082,3.01402221505935,3.10355879318367,3.05511099612491,3.45879991924998,2.92255213135078,3.20368874813727,2.85258063364163,3.38962701787626
"AT1G01510","AN|DOQ","Encodes a homolog of human CtBP.  Mutant has longer and thicker leaves than wild type. Involved in controlling polar cell expansion in the leaf width direction.","NM_100033|NP_563629",839401,"3702.AT1G01510.1",NA,"259438_at",1,6.2258134348732,5.88551846267696,6.3629418583435,5.68471888037705,5.93067619297561,6.12955347014239,5.77239154008841,6.12582001324688,6.0708131746803,5.77273352060817,5.61670814144863,5.5580687330284,5.97793552411779,6.31510653916167,5.93059728001256,5.88451710866312
"AT1G01520","ASG4|REV3",NA,"NM_001331277|NM_001331278|NM_001331279|NM_001331280|NM_100034|NP_001320249|NP_001320250|NP_001320251|NP_001320252|NP_171659",839337,"3702.AT1G01520.1",NA,"259432_at",1,1.58370015257952,1.81201919851438,1.74431107714684,1.72752246200482,1.78962269450603,1.84886760983481,1.6125979084401,1.70469118134532,1.84044075897636,1.72291100985901,1.63228351668347,1.75271707514545,1.67283259151306,1.71755772547528,1.7122454988019,1.58783010532394
"AT1G01530","AGL28",NA,"NM_100035|NP_171660",837142,"3702.AT1G01530.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","259427_at",1,1.58052985554092,1.76561149289608,1.75228000573068,1.76268793236157,1.74491481568469,1.66650852047566,1.7945832580843,1.52794611672274,1.88189130815498,1.70126077941248,1.5440117992067,1.63971958615848,1.71405083466445,1.69884547129808,1.69827906197328,1.69003024930942
"AT1G01540",NA,NA,"NM_100036|NM_179242|NP_171661|NP_849573",839533,"3702.AT1G01540.2",NA,"259437_at",1,2.86336211375289,2.69684962309987,3.03354264020244,2.7470160713187,2.80422677710451,2.78120965982767,2.51256797321218,3.12738095380425,3.04096481265416,2.84715498308914,2.75186726361265,2.47926551092136,2.76436171276181,3.16302573431576,2.69074929896864,3.54236137966212
"AT1G01550","BPS1","BYPASS1, required to prevent constitutive production of a root-derived graft-transmissible signal","NM_001035852|NM_100037|NP_001030929|NP_563630",839536,"3702.AT1G01550.1",NA,"259440_at",1,8.23711237079035,7.94127036541865,8.23698119647976,7.90410402115282,7.19828451163673,8.20153710752543,7.80192837467473,8.18468346187622,7.91753498947549,8.02549984164411,8.47598339483867,7.80432243140239,8.06404892629266,8.13693633170651,8.11774664967805,7.95266230104978
"AT1G01560","ATMPK11|MPK11","member of MAP Kinase","NM_001123738|NM_001331281|NM_001331282|NM_100038|NP_001117210|NP_001322112|NP_001322113|NP_563631",839523,"3702.AT1G01560.2","GO:0051716|GO:0007165|GO:0043170|GO:0010467|GO:0007154|GO:0009987|GO:0050789|GO:0050896|GO:0060255|GO:0050794|GO:0065007|GO:0010468|GO:0035556|GO:0023052|GO:0019222|GO:0008152|GO:0071704|GO:0004707|GO:0016740|GO:0016773|GO:0003824|GO:0016772|GO:0004674|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","259428_at",1,2.1322451680853,2.73571050939773,2.85559862667225,3.55007848725383,2.32367903987033,2.51949751608998,3.19992680118082,2.90236281796331,2.93405902524557,3.47415529884204,4.22299633190961,3.67514744723014,4.14928589018728,2.94449316797558,4.16314604057836,3.31535903441738
"AT1G01570",NA,NA,"NM_001331283|NM_100039|NP_001322080|NP_171663",837183,"3702.AT1G01570.1","GO:0016758|GO:0008375|GO:0016740|GO:0016757|GO:0003824|GO:0008194","259433_at",1,2.04420463695971,2.01911252015393,2.06356696075397,2.15346747173898,2.25076282362571,2.02341728280708,2.15089270735583,2.12432498467738,2.21701154368429,2.37570563164729,1.93595160316126,2.06903343473732,2.22424941609943,2.05441273869435,1.79347895625328,2.05808030511784
"AT1G01600","CYP86A4","Encodes a member of the CYP86A subfamily of cytochrome p450 genes. Expressed significantly at highest level in mature stems and flowers.","NM_100042|NP_171666",839347,"3702.AT1G01600.1",NA,"259429_at",1,2.29807107861935,2.17384575717005,2.38751332896093,2.58140480507333,2.48505846231204,2.32490667233639,2.30317330578931,2.55440316832401,2.18162392384704,2.02564031399105,2.68003325654475,2.93740483826461,2.15198991786813,2.17911956560097,2.46580074446965,2.00774115465294
"AT1G01610","ATGPAT4|GPAT4","Encodes a protein with glycerol-3-phosphate acyltransferase activity. Involved in cutin assembly. Is functional redundant of GPAT8.","NM_100043|NP_171667",839297,"3702.AT1G01610.1","GO:0009059|GO:1901576|GO:0009058|GO:0043170|GO:0008152|GO:0071704|GO:0016746|GO:0016747|GO:0016788|GO:0016791|GO:0016740|GO:0003824|GO:0016787|GO:0008374|GO:0042578|GO:0110165|GO:0016020","259430_at",1,2.23212079627416,2.30686749406561,2.53460096618824,2.20809985390117,2.07355793174874,2.23453890713259,1.93183408247843,2.80331359004559,2.54165088231904,2.21279099867137,2.0722026853572,2.23212079627416,2.15832030595344,2.09544093288098,2.40459872987046,2.39231189175901
"AT1G01620","PIP1;3|PIP1C|TMP-B","a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.","NM_001083972|NM_100044|NP_001077441|NP_171668",839235,"3702.AT1G01620.1","GO:0050896|GO:0010035|GO:0009628|GO:0006950|GO:0042221|GO:1901700|GO:0015318|GO:0022803|GO:0022857|GO:0005215|GO:0015267|GO:0005737|GO:0043231|GO:0005622|GO:0009506|GO:0005911|GO:0070161|GO:0030054|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0043229|GO:0005886","259431_at",1,5.6889379925134,5.78034586473566,5.48503884187077,5.06923554507832,5.57934465740741,5.91956537063509,5.80688207606837,5.66720041656464,5.20653838635878,5.17184644408722,5.2679578081555,4.80303785109523,5.12689581314863,6.72905713293973,5.94157776417648,5.42241356358011
"AT1G01630",NA,NA,"NM_100045|NP_171669",839231,"3702.AT1G01630.1",NA,"261563_at",1,1.83200131031071,1.63911468526117,2.09989098052014,2.05039013332025,2.15003924578006,1.98448542169981,2.01725995025733,2.30154724776871,1.71580075723858,1.71363383567979,2.34733257222895,1.95163207350536,2.16777569808952,1.95189884165316,2.47109607184896,1.98336877475388
"AT1G01640",NA,"Putative role in flower development.  Comparison of SALK_011721C to Columbia wild type resulted in a trend toward earlier flowering in the mutant (P=0.1) (Stapleton and Woodruff 2009, personal communication).","NM_001331285|NM_100046|NP_001318902|NP_171670",839534,"3702.AT1G01640.1|3702.AT3G01790.2",NA,"261586_at",1,6.76179792859745,6.74817322742607,5.97793364892866,6.44370693281724,6.62840635936538,6.51850779451946,7.10000156512374,6.87146499697758,6.3694738939967,6.82847748301584,6.53558069176578,6.55561048690164,6.59015501887118,7.06983327392006,6.32648109462749,6.73824552247529
"AT1G01650","ATSPPL4|SPPL4",NA,"NM_001035853|NM_001331286|NM_001331287|NM_100047|NP_001030930|NP_001318903|NP_001323100|NP_171671",839499,"3702.AT1G01650.1",NA,"257484_at",1,6.82620645340922,6.82071922276959,7.11514345709795,6.78951308676166,6.64903271682068,6.62510863183293,6.73660720102446,6.7234112492459,7.06622366052693,7.01618609614123,7.35279579510833,6.21451919770872,7.52589151167636,6.35994855030075,6.72129102201368,7.96668265407827
"AT1G01660","PUB55",NA,"NM_001331288|NM_100048|NP_001321445|NP_171672",839461,"3702.AT1G01660.1",NA,"261587_at",1,1.99083405995792,2.20073010168391,1.8244702629159,2.01559107828137,1.96245712461289,1.96702904191493,1.861814420733,1.63044698897598,1.94623179556483,1.77566592215549,1.97770079338489,2.12204345255719,1.7702764715724,2.02347159324089,1.92831776560913,1.92655802321363
"AT1G01670","PUB56",NA,"NM_001331289|NM_001331290|NM_100049|NP_001321953|NP_001321954|NP_171673",839365,"3702.AT1G01670.1",NA,"261588_at",1,1.86119793970236,2.21230301869106,2.09502392551742,2.00934695708714,2.04920362562449,1.83294275671597,2.10235965864716,2.01050844817078,1.88041001892316,2.02061913263637,1.97582515215861,1.91731971018513,2.05494134662885,2.07521828296934,2.14073771056981,1.94930562714229
"AT1G01700","ATROPGEF2|ROPGEF2","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.","NM_001331294|NM_001331295|NM_001331296|NM_001331297|NM_100052|NP_001321884|NP_001321885|NP_001321886|NP_001321887|NP_171676",839250,"3702.AT1G01700.1","GO:0005089|GO:0017016|GO:0005488|GO:0005088|GO:0051020|GO:0019899|GO:0098772|GO:0005515|GO:0031267|GO:0017048|GO:0005085","261590_at",1,1.72384487619371,1.74962557074838,1.61161597607372,1.53380446218993,1.86881801253934,1.45177170728262,1.58072635240914,1.60595065376715,1.62406615339337,1.72245328163228,1.39803993302022,1.5388822061815,1.82971790819857,1.69331771723051,1.73364846233736,1.60510610338249
"AT1G01710",NA,NA,"NM_100053|NP_563632",839254,"3702.AT1G01710.1","GO:0006725|GO:0006629|GO:1901135|GO:0006790|GO:0016042|GO:0006139|GO:0006793|GO:0006796|GO:1901360|GO:0019693|GO:0006807|GO:0006753|GO:0072521|GO:0009056|GO:1901575|GO:0046395|GO:0044242|GO:0006163|GO:0008152|GO:0071704|GO:0044248|GO:0043436|GO:0046483|GO:0006637|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006082|GO:0009259|GO:0032787|GO:0009062|GO:0009150|GO:0044238|GO:0016054|GO:0006631|GO:0044282|GO:0019637|GO:0009117|GO:0044255|GO:0019752|GO:0055086|GO:0044281|GO:0072329|GO:0043603|GO:0016787|GO:0016788|GO:0003824|GO:0016790","261560_at",1,5.36305052340883,4.67595941764976,5.2978474228072,5.05837663699222,4.67425702445619,5.15580478945505,4.71040061172712,5.34340419088101,5.10055784734094,4.76575530040131,4.72300579871224,5.07028593623166,4.48906984033947,4.59441867514337,4.86483257998884,4.38061443368951
"AT1G01720","ANAC002|ANAC2|ATAF1","Belongs to a large family of putative transcriptional activators with NAC domain. Transcript level increases in response to wounding and abscisic acid. ATAF1 attentuates ABA signaling and sythesis. Mutants are hyposensitive to ABA.","NM_100054|NP_171677",839265,"3702.AT1G01720.1",NA,"261564_at",1,8.25789951938079,8.20603248699735,8.99482663411229,9.43666779189813,8.78633840731277,8.80788971067507,8.69973136207361,8.61822093546685,8.35314523290308,9.05482863290134,10.1730659125079,8.99507752130155,9.54294917867755,9.69991258635475,10.0917271846868,9.66787379881726
"AT1G01725",NA,NA,"NM_100055|NP_563633",839271,"3702.AT1G01725.1",NA,"261535_at",1,4.16695892556489,4.54967756284979,3.91503293762563,4.53412686557426,4.44276553028229,3.87736983954318,5.01559283996746,4.16363203049657,3.97958474612781,4.17938995400281,4.12969804956921,4.23174591290154,4.25445619028351,3.99661997249228,4.54982340212929,4.07097427536403
"AT1G01730",NA,NA,"NM_100056|NP_563634",839260,"3702.AT1G01730.1",NA,"261561_at",1,5.03141138170666,4.43072137623052,4.97456684608146,5.46699958905986,4.89337017564127,4.71818767610143,4.16772569759051,4.61801928503665,4.22450294897842,4.84307995328181,6.99329974112297,4.93114569961195,4.91828999834029,5.42232471583496,6.78589611702166,4.48413371148142
"AT1G01740","BSK4",NA,"NM_001197957|NM_001331300|NM_001331301|NM_001331302|NM_100057|NP_001184886|NP_001322176|NP_001322177|NP_001322178|NP_171679",839253,"3702.AT1G01740.2","GO:0010033|GO:0007165|GO:0051716|GO:0014070|GO:0070887|GO:0071495|GO:1901700|GO:0071310|GO:0071383|GO:0033993|GO:0007154|GO:0043401|GO:0009987|GO:0071396|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:1901701|GO:0009725|GO:0032870|GO:0042221|GO:0050794|GO:0065007|GO:0071407|GO:0023052|GO:0048545","261591_at",1,2.22936748093712,2.14185968747848,2.23309075221427,2.0342769899827,2.34179848820424,2.27168866395453,2.29366852503978,2.23398772286346,2.18984173033965,2.44296686139949,2.23406619790437,2.30503653596806,2.09063965605728,2.06879380991623,2.08283039950445,2.42540338178198
"AT1G01750","ADF11",NA,"NM_001331303|NM_100058|NP_001320442|NP_171680",839281,"3702.AT1G01750.1","GO:0032984|GO:0043624|GO:0008154|GO:0016043|GO:0051261|GO:0009987|GO:0030042|GO:0071840|GO:0030029|GO:0022411|GO:0006996|GO:0097435|GO:0007015|GO:0007010|GO:0030036|GO:0043933|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0005737|GO:0043228|GO:0015629|GO:0005622|GO:0005856|GO:0110165|GO:0043226|GO:0043229","261562_at",1,1.75295620859032,2.00346686415843,1.84288220263317,1.84557937200433,1.80843997693974,1.84524735485889,1.55078926048208,1.73750403675571,1.57477808446563,1.78739843428374,2.07082838468743,1.75360988976706,1.98356938414678,1.73225124448519,1.78374262661649,1.85217810264583
"AT1G01760","AtTAD1|TAD1",NA,"NM_001331304|NM_001331305|NM_001331306|NM_100059|NP_001322029|NP_001322030|NP_001322031|NP_171681",839252,"3702.AT1G01760.1","GO:0006725|GO:0046483|GO:0043412|GO:0016070|GO:0043170|GO:0009451|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:0005488|GO:0003824|GO:0097159|GO:0016787|GO:0016810|GO:1901363|GO:0003725|GO:0043232|GO:0031974|GO:0005737|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","261592_at",1,2.46365824439223,2.45697018090498,2.2931935533386,2.13697062858145,2.39622486773227,2.39586630772135,2.8640197720979,2.24562099294637,2.22824919946412,2.47488305142888,2.3279641454319,2.07482557733355,2.5184733168389,2.60420563016559,2.38434254530563,2.27308936368915
"AT1G01770",NA,NA,"NM_100060|NP_171682",837323,"3702.AT1G01770.1",NA,"261558_at",1,6.87393408625529,6.895939578756,6.96884323584653,7.2224315829352,6.06671524523635,6.47086543460517,6.23917850627737,6.73958825174736,7.00484320960928,6.88187522241493,7.14381077761873,6.81505802334977,7.48676754421336,6.18599572022577,6.75574928647774,7.51629489520009
"AT1G01780","PLIM2b",NA,"NM_100061|NP_171683",839267,"3702.AT1G01780.1","GO:0071840|GO:0022607|GO:0044085|GO:0030029|GO:0006996|GO:0097435|GO:0051017|GO:0007015|GO:0007010|GO:0016043|GO:0030036|GO:0009987|GO:0061572|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0043228|GO:0015629|GO:0005622|GO:0110165|GO:0071944|GO:0005856|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261559_at",1,6.18637747612634,6.33413295038121,6.08625423598641,6.77885897750532,5.90464041432808,5.43028085696989,5.68253768609151,5.73407630395531,6.03166460554028,5.86308471677992,6.33210769272502,5.69277397165586,6.50979212208903,4.85538587139173,6.11911968304208,6.53211121530515
"AT1G01790","ATKEA1|KEA1","K efflux antiporter KEA1","NM_001331307|NM_100062|NP_001320631|NP_171684",837332,"3702.AT1G01790.1","GO:0015318|GO:0015297|GO:0015079|GO:0008324|GO:0015077|GO:0015075|GO:0005215|GO:0022804|GO:0015491|GO:0015291|GO:0008509|GO:0022857|GO:0015298|GO:0015078|GO:0046873|GO:0022890|GO:0022853|GO:0015299|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0016020|GO:0009507|GO:0043226|GO:0043229|GO:0009536","261536_at",1,3.18677938009111,3.28750947760506,3.33074800136822,3.60469727093712,3.28145303948766,3.12172418165497,2.20395958785572,2.9193105046297,2.70083125747378,3.14118592053404,3.27347798919374,2.69161842583368,3.62216007083199,2.67220842309639,3.14916007744369,3.57313183771119
