"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col0_sl_noHeat_noAnox_Rep2","Atha_Col0_sl_Heat_noAnox_Rep1","Atha_Col0_sl_Heat_noAnox_Rep2","Atha_Col0_sl_noHeat_Anox_Rep1","Atha_Col0_sl_noHeat_Anox_Rep2","Atha_Col0_sl_Heat_Anox_Rep1","Atha_Col0_sl_Heat_Anox_Rep2","Atha_Col0_sl_noHeat_noAnox_Rep1"
"AT5G22650","ATHD2|ATHD2B|HD2|HD2B|HDA4|HDT02|HDT2","Encodes a member of a plant-specific class of histone deacetylases. Controls the development of adaxial/abaxial leaf polarity. Its mRNA is widely expressed in stems, leaves, flowers and young siliques. Plant lines expressing RNAi constructs directed against this gene showed a marked reduction in agrobacterium-mediated root transformation.","NM_122171|NM_180725|NP_197657|NP_851056",832328,"3702.AT5G22650.1","GO:0010629|GO:0061458|GO:2000113|GO:0051171|GO:0010467|GO:1903507|GO:2001141|GO:0006139|GO:0048608|GO:0050789|GO:0006351|GO:0006807|GO:0022414|GO:0009791|GO:0048609|GO:0071704|GO:0048316|GO:0043170|GO:0044237|GO:0032774|GO:0009892|GO:0034641|GO:0051172|GO:0044238|GO:0010154|GO:0018130|GO:0003006|GO:0034654|GO:0000003|GO:0045892|GO:0050794|GO:0048856|GO:0019438|GO:0032501|GO:0045934|GO:0019222|GO:0031327|GO:0031323|GO:0006725|GO:0031324|GO:0048519|GO:0051253|GO:0016070|GO:1902679|GO:0044260|GO:0032502|GO:0009058|GO:0006355|GO:0048731|GO:1901360|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0048523|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:0032504|GO:0007275|GO:0044249|GO:1901576|GO:1901362|GO:0009987|GO:0051252|GO:0080090|GO:0010558|GO:0090304|GO:0031326|GO:0060255|GO:0019219|GO:0010605|GO:0065007|GO:1903506|GO:2000112|GO:0043232|GO:0031974|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0043227|GO:0005730|GO:0031981|GO:0110165|GO:0043226|GO:0043229","249901_at",1,10.3053925229244,9.73066591032815,9.4781515085779,10.4157313279683,9.44179571463564,9.36565835537006,9.51265845867855,9.96432271974439
"AT5G22680",NA,NA,"NM_122174|NP_197660",832331,"3702.AT5G22680.1",NA,"249902_at",1,4.30849556092837,4.62359672044268,4.77914185714499,4.40724156781415,4.04306497339604,4.29905417700561,4.51061524330145,4.29578235894294
"AT5G22690",NA,NA,"NM_001343747|NM_001343748|NM_001343749|NM_122175|NP_001331341|NP_001331342|NP_001331343|NP_197661",832332,"3702.AT5G22690.1",NA,"249903_at",1,5.72881112916775,7.20017858768533,7.4085304266895,5.97043561554887,6.34204164004894,7.97584043325779,8.24189892821784,5.7579308532891
"AT5G22700",NA,NA,"NM_001343750|NM_001343751|NM_001343752|NM_001343753|NM_001343754|NM_001343755|NP_001318621|NP_001332571|NP_001332572|NP_001332573|NP_001332574|NP_001332575",832335,"3702.AT5G22700.1",NA,"249904_at",1,6.33587545579108,5.77925541331818,5.54735140631875,5.98956150390434,6.24529231656009,5.84798419032969,5.80042793512045,6.28501358226
"AT5G22700",NA,NA,"NM_001343750|NM_001343751|NM_001343752|NM_001343753|NM_001343754|NM_001343755|NP_001318621|NP_001332571|NP_001332572|NP_001332573|NP_001332574|NP_001332575",832335,"3702.AT5G22700.1",NA,"249905_at",1,5.39245213095947,7.25371877233978,7.25052204518746,6.49694771848933,6.39060099687153,6.59954879854837,6.2347192121949,5.4546333535653
"AT5G22730",NA,NA,"NM_001343757|NM_001343758|NM_122179|NP_001331118|NP_001331119|NP_197665",832336,"3702.AT5G22730.1",NA,"249906_at",1,6.55710080648306,6.69869930138759,6.13697279572234,6.27818538400103,6.2484198432223,6.06842898865992,6.62989893423215,6.6669913643348
"AT5G22740","ATCSLA02|ATCSLA2|CSLA02|CSLA2","encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein","NM_122180|NP_197666",832337,"3702.AT5G22740.1","GO:0016758|GO:0000030|GO:0016740|GO:0016757|GO:0003824|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0016020|GO:0043226|GO:0043229|GO:0005886","249911_at",1,9.03216816280405,7.29910759098471,7.57651886175064,8.25317882854615,8.69689453170822,6.71786356104135,7.64377010300424,8.86992770025529
"AT5G22750","RAD5|RAD5A","DNA repair gene. gamma-radiation hypersensitive (RAD5) involved in stable transformation and T-DNA transfer","NM_122181|NP_197667",832338,"3702.AT5G22750.1",NA,"249907_at",1,4.81718242547755,5.16932751866956,5.33028214005729,4.89790099591547,5.160974017829,4.79069821971818,5.09940270806338,5.00918294673252
"AT5G22760","DDP2",NA,"NM_001343759|NM_001343760|NM_122182|NP_001332279|NP_001332280|NP_197668",832339,"3702.AT5G22760.1",NA,"249908_at",1,7.49267513313118,6.63930770883574,6.78888446525809,7.20820164709565,7.34546539230857,6.15339599068453,6.87728068494728,7.49243125214621
"AT5G22780|AT5G22770",NA,NA,NA,NA,NA,NA,"249909_s_at",2,8.35014966118059,7.97521260898828,7.93366447381199,7.77439397812345,7.7251101454495,6.99689270318677,8.06578474075092,7.95692007636219
"AT5G22790","RER1",NA,"NM_122185|NP_197671",832342,"3702.AT5G22790.1","GO:0032501|GO:0048731|GO:0048856|GO:0007275|GO:0032502|GO:0031975|GO:0043231|GO:0019866|GO:0031090|GO:0110165|GO:0005739|GO:0009706|GO:0043226|GO:0009507|GO:0016020|GO:0031967|GO:0043229|GO:0009536|GO:0005737|GO:0005622|GO:0042170|GO:0043227|GO:0031969|GO:0009941|GO:0009526","249912_at",1,7.2847818400832,7.21317508733771,7.17619421915491,6.84301934032671,6.95264951639213,6.39381338437786,7.34696591589386,6.95067720111633
"AT5G22810",NA,NA,"NM_122186|NP_197672",832344,"3702.AT5G22810.1",NA,"249913_at",1,4.3562574781266,4.25931652288706,4.66797785628761,4.56556202407227,4.32700587542696,4.90229624901645,4.56456590165251,4.45475719978774
"AT5G22820",NA,NA,"NM_001203440|NM_001343772|NM_122187|NP_001190369|NP_001330828|NP_568423",832345,"3702.AT5G22820.2",NA,"249865_at",1,5.01127490039948,5.76355934379873,5.26054138766074,5.11603000172244,4.81173227609315,5.67505169388308,6.02954226428378,5.0234194626459
"AT5G22830","ATMGT10|GMN10|MGT10|MRS2-11","Transmembrane magnesium transporter. One of nine family members.","NM_001343773|NM_122188|NP_001332159|NP_568424",832346,"3702.AT5G22830.1","GO:0051179|GO:0070838|GO:0030001|GO:0051234|GO:0006811|GO:0006810|GO:0072511|GO:0006812|GO:0015318|GO:0015075|GO:0022857|GO:0005215|GO:0022890|GO:0046873|GO:0008324","249864_at",1,8.06459416244097,7.76872285516923,7.95478313755144,8.23027158865916,8.60353351031209,6.94176969474443,7.46766032595236,7.86284341052802
"AT5G22840",NA,NA,"NM_122189|NP_197675",832347,"3702.AT5G22840.1","GO:0006725|GO:0044085|GO:0007165|GO:0051171|GO:0016070|GO:0071826|GO:0006396|GO:0065003|GO:0010467|GO:0006139|GO:0050789|GO:0016071|GO:1901360|GO:0006807|GO:0022618|GO:0050684|GO:0035556|GO:0010468|GO:0023052|GO:0043933|GO:0000398|GO:0071704|GO:0008152|GO:0046483|GO:0022607|GO:0034622|GO:0051716|GO:0043170|GO:0044237|GO:0007154|GO:0016043|GO:0034641|GO:0009987|GO:0051252|GO:0008380|GO:0044238|GO:0080090|GO:0071840|GO:0050896|GO:0090304|GO:0060255|GO:0050794|GO:0019219|GO:0000377|GO:0022613|GO:0065007|GO:0006397|GO:0000375|GO:0000245|GO:0019222|GO:1903311|GO:0031323|GO:0016740|GO:0004707|GO:0016773|GO:0003824|GO:0016772|GO:0004674|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","249859_at",1,6.20211516314049,6.61617191323992,6.29192062833424,6.09096119926272,5.63020413277863,5.97520046921891,6.57996058229328,6.06073019265417
"AT5G22850",NA,NA,"NM_122190|NP_197676",832348,"3702.AT5G22850.1",NA,"249914_at",1,7.95071881323316,7.03080721766433,7.5149089109135,7.68311172977714,8.20530824464469,7.50363408833137,8.00939111637555,7.88862072414887
"AT5G22860",NA,NA,"NM_001343774|NM_001343775|NM_001343776|NM_001343777|NM_001343778|NM_001343779|NM_122191|NM_180728|NP_001318624|NP_001330605|NP_001330606|NP_001330607|NP_001330608|NP_001330609|NP_197677|NP_851059",832349,"3702.AT5G22860.1","GO:0043170|GO:0006807|GO:0006508|GO:1901564|GO:0019538|GO:0008152|GO:0044238|GO:0071704|GO:0016787|GO:0008233|GO:0140096|GO:0003824","249860_at",1,6.08492906682189,5.93286487160657,5.57494676957463,5.67045257119213,5.39747717937958,4.82486430667786,5.28211207465528,6.31843084490773
"AT5G22870",NA,NA,"NM_122192|NP_197678",832350,"3702.AT5G22870.1",NA,"249915_at",1,4.80279721792302,4.40312150755774,4.4822505080687,4.570418321894,4.47292402109697,4.33050664318607,4.22692341190124,4.92437433859025
"AT5G22875",NA,NA,"NM_001036847|NM_001343780|NM_122193|NP_001031924|NP_001331989|NP_568425",832351,"3702.AT5G22875.2",NA,"249861_at",1,6.32926330762905,6.08404959981266,5.81882242783186,6.94093829934201,6.89397519602759,6.23977674568451,6.12332268399009,6.77625521619273
"AT5G22880","H2B|HTB2","Encodes a histone 2B (H2B) protein. This protein can be ubiquitinated in planta, and this modification depends on the HUB1 and HUB2 E3 ubiquitin ligases.","NM_122194|NP_197679",832352,"3702.AT5G22880.1","GO:0071824|GO:0022607|GO:0044085|GO:0034728|GO:0034622|GO:0006333|GO:0006334|GO:0065003|GO:0016043|GO:0031497|GO:0009987|GO:0065004|GO:0071840|GO:0071103|GO:0006323|GO:0051276|GO:0006996|GO:0006325|GO:0043933|GO:0003676|GO:1901363|GO:0005488|GO:0097159|GO:0003677","249916_at",1,8.53627886200265,6.4733826194455,6.30163449048765,8.73177339009131,8.46646957012993,7.07384951957876,7.45891901127392,8.1231575337079
"AT5G22890","STOP2",NA,"NM_122195|NP_197680",832353,"3702.AT5G22890.1",NA,"249882_at",1,7.3990618366906,5.70048231509986,6.33858961956277,7.21152624017184,7.70095082992261,7.03691886893863,7.70706767365025,7.37478275043098
"AT5G22900","ATCHX3|CHX3","member of Putative Na+/H+ antiporter family","NM_122196|NP_197681",832354,"3702.AT5G22900.1","GO:0051179|GO:0098771|GO:0006885|GO:0015672|GO:0051234|GO:0050801|GO:0065008|GO:0006811|GO:0006810|GO:0065007|GO:0042592|GO:0055080|GO:0006812|GO:0055067|GO:0048878|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0016020|GO:0043226|GO:0043229|GO:0005886","249883_at",1,3.98160387576035,3.64173671671794,3.77591280321113,3.83213524862925,3.80223400962947,3.96416664070781,3.92955629324821,3.88797073097977
"AT5G22910","ATCHX9|CHX9","member of Putative Na+/H+ antiporter family","NM_122197|NP_197682",832355,"3702.AT5G22910.1","GO:0051179|GO:0098771|GO:0006885|GO:0015672|GO:0051234|GO:0050801|GO:0065008|GO:0006811|GO:0006810|GO:0065007|GO:0042592|GO:0055080|GO:0006812|GO:0055067|GO:0048878|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0016020|GO:0043226|GO:0043229|GO:0005886","249884_at",1,4.02067540851759,4.8466627378112,4.8360503667368,3.95266958576899,4.24511609453003,4.35013027610474,4.56455581404702,3.94287325906704
"AT5G22920","AtRZPF34|CHYR1|RZPF34",NA,"NM_001343781|NM_122198|NP_001330321|NP_197683",832356,"3702.AT5G22920.1","GO:0009057|GO:0019941|GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:0030163|GO:1901564|GO:0036211|GO:1901565|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006511|GO:0043632|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0032446|GO:0044248|GO:0008152|GO:0071704|GO:0061659|GO:0016740|GO:0004842|GO:0140096|GO:0019787|GO:0003824|GO:0061630|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","249862_at",1,8.88403932508091,8.80101703648444,8.9659307193958,9.76548627343622,9.71025945080629,8.52265445890592,8.34613141457661,9.48413037640182
"AT5G22940","F8H","Homolog of FRA8 (AT2G28110), a member of a member of glycosyltransferase family 47; exhibits high sequence similarity to tobacco (Nicotiana plumbaginifolia) pectin glucuronyltransferase.","NM_001343782|NM_122200|NP_001330046|NP_197685",832358,"3702.AT5G22940.1","GO:0010383|GO:0010410|GO:0070589|GO:0016051|GO:0044085|GO:0034645|GO:0009059|GO:0000271|GO:0043170|GO:0044260|GO:0042546|GO:0044036|GO:0034637|GO:0044237|GO:0044249|GO:1901576|GO:0009058|GO:0044038|GO:0009987|GO:0071554|GO:0044238|GO:0071840|GO:0005976|GO:0045491|GO:0044262|GO:0045492|GO:0005975|GO:0033692|GO:0044264|GO:0071704|GO:0008152","249885_at",1,6.74862224356702,6.24429230738253,6.53602894482162,5.81666942537814,6.14992322571405,6.02636050689243,6.55230049694995,6.73684973026044
"AT5G22950","VPS24.1",NA,"NM_122201|NP_197686",832359,"3702.AT5G22950.1","GO:0016197|GO:0051641|GO:0033036|GO:0007034|GO:0006810|GO:0071705|GO:0016192|GO:0045324|GO:0015833|GO:0009987|GO:0071985|GO:0045184|GO:0008104|GO:0051179|GO:0042886|GO:0071702|GO:0051234|GO:0032509|GO:0015031|GO:0051649|GO:0046907|GO:0098588|GO:0098796|GO:0005768|GO:0043231|GO:0097708|GO:0005773|GO:0031090|GO:0110165|GO:0071944|GO:0043226|GO:0010008|GO:0016020|GO:0031982|GO:0043229|GO:0098805|GO:0005737|GO:0032991|GO:0012505|GO:0005622|GO:0031410|GO:0043227|GO:0005770|GO:0005886","249863_at",1,8.03739147728348,7.74190453437019,7.46863773012821,8.06871603533021,8.06669841690714,7.3308315074667,7.43932510298587,7.91055222092865
"AT5G22960",NA,NA,"NM_122202|NP_197687",832360,"3702.AT5G22960.1","GO:0017171|GO:0003824|GO:0016787|GO:0008236|GO:0016825|GO:0008233|GO:0140096|GO:0004180","249854_at",1,4.11186127026994,4.25859320114188,4.64131966775379,3.931607009909,4.02968355099889,3.98494691105405,4.23751767710557,3.90411065649459
"AT5G22970",NA,NA,"NM_001203441|NM_001343783|NM_122203|NP_001190370|NP_001331638|NP_197688",832361,"3702.AT5G22970.1",NA,"249855_at",1,4.17413518756569,4.47060165880863,4.51574377186329,4.37921010343683,4.09296751063131,4.35664401245323,4.39899075333833,4.21092040805171
"AT5G22980","scpl47",NA,"NM_122204|NP_197689",832362,"3702.AT5G22980.1","GO:0017171|GO:0003824|GO:0016787|GO:0008236|GO:0016825|GO:0008233|GO:0140096|GO:0004180|GO:0005737|GO:0043231|GO:0005622|GO:0005773|GO:0043227|GO:0110165|GO:0043226|GO:0043229","249856_at",1,4.40923129649387,4.46024673231598,4.54585965638395,4.44841316083072,4.28601246038024,4.35625747812661,4.50007249278773,4.53613574249274
"AT5G22990","GAL3",NA,"NM_122205|NP_197690",832363,"3702.AT5G22990.1",NA,"249857_at",1,3.59510867926353,3.48254336533568,3.65414650077942,3.65429177806037,3.47673601261557,3.7047018755339,3.55202060098899,3.63176658853214
"AT5G23000","ATMYB37|MYB37|RAX1","Putative homolog of the Blind gene in tomato. Together with RAX2 and RAX3 belong to the class R2R3 MYB genes; encoded by the Myb-like transcription factor MYB37, regulates axillary meristem formation.  RAX1 is expressed in a small central domain within the boundary zone separating SAM and leaf primordia during early leaf primordium development and is currently the earliest spatial marker for future axillary meristems. Member of the R2R3 factor gene family.","NM_122206|NP_197691",832364,"3702.AT5G23000.1",NA,"249858_at",1,4.08546617576719,4.42050924715967,4.01446458226429,4.20018226036941,4.15108199895842,4.1981485095268,4.05801010199062,4.10246400656233
"AT5G23010","GSM1|IMS3|MAM1","Encodes a methylthioalkylmalate synthase, catalyzes the condensation reactions of the first two rounds of methionine chain elongation in the biosynthesis of methionine-derived glucosinolates.","NM_001343784|NM_001343785|NM_122207|NP_001330047|NP_001330048|NP_197692",832365,"3702.AT5G23010.1","GO:0016053|GO:0043436|GO:0008652|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:1901576|GO:0009058|GO:0009987|GO:0006082|GO:0009082|GO:0046394|GO:0044238|GO:0006807|GO:1901605|GO:0006520|GO:0044283|GO:0019752|GO:0008152|GO:0071704|GO:0044281|GO:0016746|GO:0016740|GO:0003824|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0009507|GO:0043226|GO:0043229|GO:0009536","249866_at",1,8.34624105618614,8.18068480495893,7.80904553698384,7.82190926910656,7.2787607476394,7.73318809986436,8.06770453440276,8.23966461612945
"AT5G23020","IMS2|MAM-L|MAM3","methylthioalkymalate synthase-like. Also known as 2-isopropylmalate synthase (IMS2).  encodes a methylthioalkylmalate synthase involved in the biosynthesis of aliphatic glucosinolates which accepts all the omega-methylthio-2-oxoalkanoic acids needed to form the known C3 to C8 glucosinolates in Arabidopsis.","NM_122208|NP_197693",832366,"3702.AT5G23020.1","GO:0016053|GO:0043436|GO:0008652|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:1901576|GO:0009058|GO:0009987|GO:0006082|GO:0009082|GO:0046394|GO:0044238|GO:0006807|GO:1901605|GO:0006520|GO:0044283|GO:0019752|GO:0008152|GO:0071704|GO:0044281|GO:0016746|GO:0016740|GO:0003824|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0009507|GO:0043226|GO:0043229|GO:0009536","249867_at",1,9.80944419729189,9.20685287968286,8.79127003066154,8.93873132964129,8.99729030248369,9.32284362175783,9.57409027225015,9.29984362506054
"AT5G23030","TET12","Member of TETRASPANIN family","NM_122209|NP_197694",832367,"3702.AT5G23030.1","GO:0005911|GO:0070161|GO:0009506|GO:0030054|GO:0110165|GO:0071944|GO:0016020|GO:0005886","249868_at",1,4.27559127469571,4.41324893550181,4.45115469842057,4.15347702381622,4.36050250493619,4.48292984066878,4.46420366868994,4.6637919737335
"AT5G23050","AAE17",NA,"NM_001343787|NM_122211|NP_001332667|NP_197696",832369,"3702.AT5G23050.1",NA,"249869_at",1,8.84998273886525,7.92420980839855,8.17829782931413,8.86047810260691,9.02497898081034,7.94271990187243,8.34982008329233,8.92462659365296
"AT5G23060","CaS","Encodes a  chloroplast-localized protein that modulates cytoplasmic Ca2+ concentration and is crucial for proper stomatal regulation in response to elevations of external Ca2+.","NM_001343788|NM_122212|NP_001331124|NP_197697",832370,"3702.AT5G23060.1",NA,"249876_at",1,10.5806550207372,10.9336539864804,10.637345872011,10.7460183396268,10.4092876308111,9.6451783079738,9.56611719462987,10.8766451074585
"AT5G23070","AtTK1b|TK1b|TK2",NA,"NM_122213|NP_568426",832371,"3702.AT5G23070.1","GO:0006725|GO:0046483|GO:1901135|GO:0072527|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0044281|GO:0055086|GO:0016772|GO:0019205|GO:0016740|GO:0003824|GO:0016301","249874_at",1,8.49969710851222,7.53965607293793,7.10341692173118,7.99974053139855,7.0147904009091,6.58411460463357,6.96646044630918,7.96539542229718
"AT5G23080","TGH","Interacts with TATA-box binding protein 2. Contains domains with strong similarity to G-patch and  SWAP domains, characteristic of RNA binding and processing proteins. Colocalizes with the splicing regulator SRp34 to subnuclear particles. Role in RNA  binding or processing. Mutants display developmental defects, including reduced plant height, polycotyly, and reduced vascularization. Strong genetic interaction between TGH and AMP1.","NM_001036849|NM_122214|NP_001031926|NP_197699",832372,"3702.AT5G23080.1","GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","249870_at",1,6.09132698655911,6.86840448178784,6.53771329585945,6.43085253365066,6.80800837806874,6.38258643179814,6.53319188839717,6.02267014390716
"AT5G23090","NF-YB13",NA,"NM_001036850|NM_001343789|NM_122215|NM_180729|NM_180730|NP_001031927|NP_001330452|NP_197700|NP_851060|NP_851061",832373,"3702.AT5G23090.2",NA,"249878_at",1,6.40789926336975,7.71874790267408,6.82936687160422,7.32995585703753,7.01076820117324,7.89881567540896,7.75364723025004,6.51169968653011
"AT5G23110",NA,NA,"NM_122217|NP_197702",832375,"3702.AT5G23110.1",NA,"249871_at",1,6.6012285004096,6.26060905619557,5.76258096543156,6.05530520980469,6.25526193409565,6.16479728061429,6.81412375557905,6.30159886191818
"AT5G23120","HCF136","encodes a stability and/or assembly factor of photosystem II","NM_001343790|NM_122218|NP_001332175|NP_197703",832376,"3702.AT5G23120.1",NA,"249875_at",1,9.41455648873757,9.80322615654753,9.76536352781187,9.55179739570646,9.91787473185438,9.08357108324143,9.34230695826273,9.72558766421571
"AT5G23130",NA,NA,"NM_122219|NP_197704",832377,"3702.AT5G23130.1",NA,"249872_at",1,4.77094992243644,5.54096371598236,4.93529028221779,4.29801300640191,4.32880388649863,5.19180248345682,5.75506554581825,5.00890149957451
"AT5G23140","CLPP2|NCLPP7","One of several nuclear-encoded ClpPs (caseinolytic protease). Contains a highly conserved catalytic triad of Ser-type proteases (Ser-His-Asp). The name reflects nomenclature described in Adam et. al (2001).","NM_122220|NP_568427",832378,"3702.AT5G23140.1","GO:0009057|GO:0006515|GO:0043170|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0004252|GO:0017171|GO:0005488|GO:0003824|GO:0019899|GO:0008233|GO:0004175|GO:0016462|GO:0016787|GO:0016818|GO:0005515|GO:0016817|GO:0008236|GO:0016825|GO:0017111|GO:0140096|GO:0016887|GO:0032991|GO:0005622","249873_at",1,8.15115918838255,8.20992308515726,7.65407718191979,8.53612593645552,7.8810463554734,7.57963752114601,7.61970943111438,8.59554925096253
"AT5G23150","ART1|HUA2","Putative transcription factor. Member of the floral homeotic AGAMOUS pathway.Mutations in HUA enhance the phenotype of mild ag-4 allele. Single hua mutants are early flowering and have  reduced levels of FLC mRNA. Other MADS box flowering time genes such as FLM and MAF2 also appear to be regulated by HUA2. HUA2 normally activates FLC expression and enhances  AG function.","NM_001343791|NM_001343792|NM_122221|NP_001330848|NP_001330849|NP_197706",832379,"3702.AT5G23150.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0003676|GO:0003712|GO:0140110|GO:0005488|GO:0097159|GO:0003677|GO:1901363|GO:0003690|GO:0098772|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","249877_at",1,5.82197690975105,5.89737494148149,6.58666800892259,5.56632236696969,5.59083486159438,5.79102517656727,6.15969850913233,5.81869643535931
